"","year","lowerlemma","count"
"1139",2009,"animacy",11
"1140",2009,"answer",11
"1141",2009,"arm",11
"1142",2009,"attend",11
"1143",2009,"background",11
"1144",2009,"bar",11
"1145",2009,"before",11
"1146",2009,"canonical",11
"1147",2009,"capable",11
"1148",2009,"causation",11
"1149",2009,"clear",11
"1150",2009,"community",11
"1151",2009,"compete",11
"1152",2009,"concurrent",11
"1153",2009,"consciousness",11
"1154",2009,"consideration",11
"1155",2009,"consistend",11
"1156",2009,"cortical",11
"1157",2009,"dependencies",11
"1158",2009,"discover",11
"1159",2009,"discriminate",11
"1160",2009,"dog",11
"1161",2009,"efficiently",11
"1162",2009,"encounter",11
"1163",2009,"everyday",11
"1164",2009,"existence",11
"1165",2009,"experimenter",11
"1166",2009,"gap",11
"1167",2009,"geometric",11
"1168",2009,"ground",11
"1169",2009,"hemisphere",11
"1170",2009,"if",11
"1171",2009,"ignore",11
"1172",2009,"inform",11
"1173",2009,"integrate",11
"1174",2009,"intelligence",11
"1175",2009,"interval",11
"1176",2009,"marking",11
"1177",2009,"namely",11
"1178",2009,"never",11
"1179",2009,"outperform",11
"1180",2009,"peripheral",11
"1181",2009,"phrase",11
"1182",2009,"powerful",11
"1183",2009,"ptsd",11
"1184",2009,"ratio",11
"1185",2009,"referential",11
"1186",2009,"regression",11
"1187",2009,"resolution",11
"1188",2009,"review",11
"1189",2009,"revision",11
"1190",2009,"salience",11
"1191",2009,"scope",11
"1192",2009,"serve",11
"1193",2009,"six",11
"1194",2009,"sorting",11
"1195",2009,"special",11
"1196",2009,"statistically",11
"1197",2009,"stop",11
"1198",2009,"store",11
"1199",2009,"stream",11
"1200",2009,"stress",11
"1201",2009,"third",11
"1202",2009,"trials",11
"1203",2009,"unclear",11
"1204",2009,"usually",11
"1205",2009,"varying",11
"1206",2009,"walking",11
"1207",2009,"1996",10
"1208",2009,"accurately",10
"1209",2009,"adopt",10
"1210",2009,"agreement",10
"1211",2009,"ambiguity",10
"1212",2009,"back",10
"1213",2009,"bade",10
"1214",2009,"boundary",10
"1215",2009,"c",10
"1216",2009,"capability",10
"1217",2009,"center",10
"1218",2009,"children",10
"1219",2009,"city",10
"1220",2009,"clause",10
"1221",2009,"concern",10
"1222",2009,"consistency",10
"1223",2009,"contextual",10
"1224",2009,"contingency",10
"1225",2009,"coordinate",10
"1226",2009,"corpora",10
"1227",2009,"cscl",10
"1228",2009,"dcc",10
"1229",2009,"dependency",10
"1230",2009,"depict",10
"1231",2009,"depth",10
"1232",2009,"differential",10
"1233",2009,"discussion",10
"1234",2009,"easy",10
"1235",2009,"encode",10
"1236",2009,"entity",10
"1237",2009,"equivalent",10
"1238",2009,"estimation",10
"1239",2009,"evolutionary",10
"1240",2009,"evolve",10
"1241",2009,"examples",10
"1242",2009,"expertise",10
"1243",2009,"expose",10
"1244",2009,"extremely",10
"1245",2009,"facilitation",10
"1246",2009,"favor",10
"1247",2009,"fixation",10
"1248",2009,"flexibility",10
"1249",2009,"forage",10
"1250",2009,"formal",10
"1251",2009,"formation",10
"1252",2009,"gentner",10
"1253",2009,"global",10
"1254",2009,"greatly",10
"1255",2009,"growth",10
"1256",2009,"grt",10
"1257",2009,"hence",10
"1258",2009,"identity",10
"1259",2009,"imitation",10
"1260",2009,"index",10
"1261",2009,"informative",10
"1262",2009,"interested",10
"1263",2009,"interplay",10
"1264",2009,"ipl",10
"1265",2009,"irrelevant",10
"1266",2009,"keyword",10
"1267",2009,"linear",10
"1268",2009,"machine",10
"1269",2009,"mandarin",10
"1270",2009,"manual",10
"1271",2009,"markov",10
"1272",2009,"matter",10
"1273",2009,"meaningful",10
"1274",2009,"measurement",10
"1275",2009,"misconception",10
"1276",2009,"monitoring",10
"1277",2009,"normal",10
"1278",2009,"ongoing",10
"1279",2009,"otherwise",10
"1280",2009,"p",10
"1281",2009,"parent",10
"1282",2009,"parsing",10
"1283",2009,"plural",10
"1284",2009,"possess",10
"1285",2009,"probabilitie",10
"1286",2009,"procedure",10
"1287",2009,"pseudoword",10
"1288",2009,"purely",10
"1289",2009,"pwi",10
"1290",2009,"rise",10
"1291",2009,"road",10
"1292",2009,"robot",10
"1293",2009,"say",10
"1294",2009,"scaling",10
"1295",2009,"segment",10
"1296",2009,"static",10
"1297",2009,"subjects",10
"1298",2009,"suppression",10
"1299",2009,"sustain",10
"1300",2009,"that",10
"1301",2009,"timbre",10
"1302",2009,"tnt",10
"1303",2009,"treat",10
"1304",2009,"try",10
"1305",2009,"uncertainty",10
"1306",2009,"unsupervised",10
"1307",2009,"vividness",10
"1308",2009,"weight",10
"1309",2009,"working",10
"1310",2009,"worse",10
"1311",2009,"1999",9
"1312",2009,"20",9
"1313",2009,"24",9
"1314",2009,"40",9
"1315",2009,"8",9
"1316",2009,"abstraction",9
"1317",2009,"acceptable",9
"1318",2009,"angle",9
"1319",2009,"assign",9
"1320",2009,"away",9
"1321",2009,"begin",9
"1322",2009,"blue",9
"1323",2009,"box",9
"1324",2009,"code",9
"1325",2009,"coding",9
"1326",2009,"colour",9
"1327",2009,"commonly",9
"1328",2009,"competitor",9
"1329",2009,"core",9
"1330",2009,"corresponding",9
"1331",2009,"counterexample",9
"1332",2009,"country",9
"1333",2009,"demonstration",9
"1334",2009,"device",9
"1335",2009,"differentiate",9
"1336",2009,"differently",9
"1337",2009,"disorder",9
"1338",2009,"distinguish",9
"1339",2009,"distortion",9
"1340",2009,"divide",9
"1341",2009,"document",9
"1342",2009,"efficacy",9
"1343",2009,"emergence",9
"1344",2009,"environments",9
"1345",2009,"episode",9
"1346",2009,"episodes",9
"1347",2009,"equally",9
"1348",2009,"essential",9
"1349",2009,"failure",9
"1350",2009,"familiarity",9
"1351",2009,"force",9
"1352",2009,"gestalt",9
"1353",2009,"graphic",9
"1354",2009,"healthy",9
"1355",2009,"height",9
"1356",2009,"ideal",9
"1357",2009,"identical",9
"1358",2009,"illusion",9
"1359",2009,"imagination",9
"1360",2009,"incongruent",9
"1361",2009,"independently",9
"1362",2009,"indirect",9
"1363",2009,"infants",9
"1364",2009,"inferr",9
"1365",2009,"instantiation",9
"1366",2009,"instanx",9
"1367",2009,"instructional",9
"1368",2009,"intuition",9
"1369",2009,"invention",9
"1370",2009,"iterated",9
"1371",2009,"landmark",9
"1372",2009,"late",9
"1373",2009,"limitation",9
"1374",2009,"listen",9
"1375",2009,"lose",9
"1376",2009,"major",9
"1377",2009,"man",9
"1378",2009,"middle",9
"1379",2009,"minute",9
"1380",2009,"necessarily",9
"1381",2009,"operate",9
"1382",2009,"opportunity",9
"1383",2009,"optimization",9
"1384",2009,"peak",9
"1385",2009,"philosophical",9
"1386",2009,"physic",9
"1387",2009,"pose",9
"1388",2009,"prefrontal",9
"1389",2009,"presented",9
"1390",2009,"press",9
"1391",2009,"prevent",9
"1392",2009,"quantity",9
"1393",2009,"raise",9
"1394",2009,"rapidly",9
"1395",2009,"repetition",9
"1396",2009,"requirement",9
"1397",2009,"respectively",9
"1398",2009,"retrieve",9
"1399",2009,"s",9
"1400",2009,"schema",9
"1401",2009,"schizophrenia",9
"1402",2009,"school",9
"1403",2009,"segmentation",9
"1404",2009,"similarly",9
"1405",2009,"slower",9
"1406",2009,"som",9
"1407",2009,"square",9
"1408",2009,"stable",9
"1409",2009,"substrate",9
"1410",2009,"succeed",9
"1411",2009,"suggestion",9
"1412",2009,"suppress",9
"1413",2009,"too",9
"1414",2009,"total",9
"1415",2009,"tutoring",9
"1416",2009,"underlie",9
"1417",2009,"universal",9
"1418",2009,"up",9
"1419",2009,"visuospatial",9
"1420",2009,"weak",9
"1421",2009,"whereas",9
"1422",2009,"15",8
"1423",2009,"1990",8
"1424",2009,"accessible",8
"1425",2009,"adjustment",8
"1426",2009,"adults",8
"1427",2009,"approximate",8
"1428",2009,"arbitrary",8
"1429",2009,"array",8
"1430",2009,"arrow",8
"1431",2009,"author",8
"1432",2009,"autistic",8
"1433",2009,"availability",8
"1434",2009,"benford",8
"1435",2009,"bilm",8
"1436",2009,"binary",8
"1437",2009,"bodily",8
"1438",2009,"card",8
"1439",2009,"circle",8
"1440",2009,"clearly",8
"1441",2009,"clinical",8
"1442",2009,"clinician",8
"1443",2009,"coherent",8
"1444",2009,"comparative",8
"1445",2009,"compose",8
"1446",2009,"computation",8
"1447",2009,"compute",8
"1448",2009,"confront",8
"1449",2009,"converge",8
"1450",2009,"cps",8
"1451",2009,"crime",8
"1452",2009,"csd",8
"1453",2009,"currently",8
"1454",2009,"dccs",8
"1455",2009,"de",8
"1456",2009,"deterministic",8
"1457",2009,"disappear",8
"1458",2009,"discourse",8
"1459",2009,"dissociation",8
"1460",2009,"distinction",8
"1461",2009,"division",8
"1462",2009,"drop",8
"1463",2009,"dynamical",8
"1464",2009,"easier",8
"1465",2009,"ecological",8
"1466",2009,"effectiveness",8
"1467",2009,"efficiency",8
"1468",2009,"engine",8
"1469",2009,"erps",8
"1470",2009,"exception",8
"1471",2009,"extra",8
"1472",2009,"feel",8
"1473",2009,"finger",8
"1474",2009,"food",8
"1475",2009,"foundation",8
"1476",2009,"grounde",8
"1477",2009,"half",8
"1478",2009,"handwriting",8
"1479",2009,"hidden",8
"1480",2009,"hill",8
"1481",2009,"hinder",8
"1482",2009,"implementation",8
"1483",2009,"incidental",8
"1484",2009,"innate",8
"1485",2009,"intentional",8
"1486",2009,"interestingly",8
"1487",2009,"isolate",8
"1488",2009,"istart",8
"1489",2009,"last",8
"1490",2009,"latter",8
"1491",2009,"lbl",8
"1492",2009,"legal",8
"1493",2009,"likelihood",8
"1494",2009,"majority",8
"1495",2009,"mcmcp",8
"1496",2009,"mea",8
"1497",2009,"means",8
"1498",2009,"metaphorical",8
"1499",2009,"money",8
"1500",2009,"monolingual",8
"1501",2009,"multimodal",8
"1502",2009,"naturally",8
"1503",2009,"neuroscience",8
"1504",2009,"noisy",8
"1505",2009,"omission",8
"1506",2009,"or",8
"1507",2009,"oscillation",8
"1508",2009,"partially",8
"1509",2009,"pause",8
"1510",2009,"piece",8
"1511",2009,"plausible",8
"1512",2009,"pools",8
"1513",2009,"potentially",8
"1514",2009,"predictor",8
"1515",2009,"premise",8
"1516",2009,"preparation",8
"1517",2009,"probe",8
"1518",2009,"procedural",8
"1519",2009,"productive",8
"1520",2009,"pronoun",8
"1521",2009,"prove",8
"1522",2009,"reasoner",8
"1523",2009,"recursion",8
"1524",2009,"remove",8
"1525",2009,"researchers",8
"1526",2009,"reversal",8
"1527",2009,"rvi",8
"1528",2009,"s1",8
"1529",2009,"s2",8
"1530",2009,"secondary",8
"1531",2009,"simply",8
"1532",2009,"simultaneous",8
"1533",2009,"sketch",8
"1534",2009,"sl",8
"1535",2009,"sometimes",8
"1536",2009,"specify",8
"1537",2009,"spontaneous",8
"1538",2009,"srn",8
"1539",2009,"style",8
"1540",2009,"superior",8
"1541",2009,"surface",8
"1542",2009,"symptom",8
"1543",2009,"tell",8
"1544",2009,"theme",8
"1545",2009,"through",8
"1546",2009,"uncertain",8
"1547",2009,"unfamiliar",8
"1548",2009,"useful",8
"1549",2009,"validity",8
"1550",2009,"variant",8
"1551",2009,"vector",8
"1552",2009,"verification",8
"1553",2009,"wear",8
"1554",2009,"widely",8
"1555",2009,"window",8
"1556",2009,"1989",7
"1557",2009,"acceptability",7
"1558",2009,"additive",7
"1559",2009,"again",7
"1560",2009,"all",7
"1561",2009,"already",7
"1562",2009,"art",7
"1563",2009,"aspiration",7
"1564",2009,"automated",7
"1565",2009,"auxiliary",7
"1566",2009,"avoid",7
"1567",2009,"balance",7
"1568",2009,"beat",7
"1569",2009,"blend",7
"1570",2009,"blind",7
"1571",2009,"bottom",7
"1572",2009,"brief",7
"1573",2009,"broad",7
"1574",2009,"candidate",7
"1575",2009,"cdi",7
"1576",2009,"cell",7
"1577",2009,"classify",7
"1578",2009,"cognitively",7
"1579",2009,"collaborative",7
"1580",2009,"comparisons",7
"1581",2009,"conception",7
"1582",2009,"consonant",7
"1583",2009,"continuity",7
"1584",2009,"conversation",7
"1585",2009,"conversational",7
"1586",2009,"couple",7
"1587",2009,"dissimilar",7
"1588",2009,"distinctive",7
"1589",2009,"distinguished",7
"1590",2009,"distributional",7
"1591",2009,"dominate",7
"1592",2009,"drawing",7
"1593",2009,"dutch",7
"1594",2009,"echo",7
"1595",2009,"educational",7
"1596",2009,"eeg",7
"1597",2009,"encourage",7
"1598",2009,"engineering",7
"1599",2009,"enhancement",7
"1600",2009,"exceptional",7
"1601",2009,"exclusive",7
"1602",2009,"explicitly",7
"1603",2009,"extensive",7
"1604",2009,"f",7
"1605",2009,"featural",7
"1606",2009,"findings",7
"1607",2009,"fixate",7
"1608",2009,"flash",7
"1609",2009,"flexible",7
"1610",2009,"foraging",7
"1611",2009,"gradient",7
"1612",2009,"gyrus",7
"1613",2009,"hander",7
"1614",2009,"happen",7
"1615",2009,"harmonic",7
"1616",2009,"highest",7
"1617",2009,"hindsight",7
"1618",2009,"hippocampal",7
"1619",2009,"hit",7
"1620",2009,"immediately",7
"1621",2009,"importantly",7
"1622",2009,"inconsistent",7
"1623",2009,"indicative",7
"1624",2009,"inherent",7
"1625",2009,"inhibitory",7
"1626",2009,"initially",7
"1627",2009,"intelligent",7
"1628",2009,"intensity",7
"1629",2009,"intersection",7
"1630",2009,"l",7
"1631",2009,"lateral",7
"1632",2009,"loss",7
"1633",2009,"lure",7
"1634",2009,"manifest",7
"1635",2009,"manoeuvre",7
"1636",2009,"mass",7
"1637",2009,"matching",7
"1638",2009,"mathematics",7
"1639",2009,"maze",7
"1640",2009,"mentally",7
"1641",2009,"message",7
"1642",2009,"methodological",7
"1643",2009,"minimal",7
"1644",2009,"module",7
"1645",2009,"morpheme",7
"1646",2009,"moving",7
"1647",2009,"n400",7
"1648",2009,"negotiation",7
"1649",2009,"neuroimaging",7
"1650",2009,"newborn",7
"1651",2009,"nine",7
"1652",2009,"no",7
"1653",2009,"norm",7
"1654",2009,"normative",7
"1655",2009,"novelty",7
"1656",2009,"now",7
"1657",2009,"open",7
"1658",2009,"oriented",7
"1659",2009,"origin",7
"1660",2009,"overcome",7
"1661",2009,"overlap",7
"1662",2009,"payoff",7
"1663",2009,"perceived",7
"1664",2009,"physically",7
"1665",2009,"potentials",7
"1666",2009,"precise",7
"1667",2009,"precision",7
"1668",2009,"preserve",7
"1669",2009,"prohibitory",7
"1670",2009,"proposal",7
"1671",2009,"proposition",7
"1672",2009,"prospect",7
"1673",2009,"prototype",7
"1674",2009,"psycholinguistic",7
"1675",2009,"sacr",7
"1676",2009,"sacred",7
"1677",2009,"scientist",7
"1678",2009,"screen",7
"1679",2009,"severe",7
"1680",2009,"simulated",7
"1681",2009,"stimulation",7
"1682",2009,"street",7
"1683",2009,"submit",7
"1684",2009,"surprisal",7
"1685",2009,"surprise",7
"1686",2009,"surprisingly",7
"1687",2009,"symbol",7
"1688",2009,"symbolism",7
"1689",2009,"synesthetic",7
"1690",2009,"taxonomic",7
"1691",2009,"teach",7
"1692",2009,"trait",7
"1693",2009,"transducer",7
"1694",2009,"treatment",7
"1695",2009,"twenty",7
"1696",2009,"unified",7
"1697",2009,"update",7
"1698",2009,"verify",7
"1699",2009,"vision",7
"1700",2009,"visualization",7
"1701",2009,"visually",7
"1702",2009,"vivid",7
"1703",2009,"white",7
"1704",2009,"younger",7
"1705",2009,"100",6
"1706",2009,"16",6
"1707",2009,"18",6
"1708",2009,"1979",6
"1709",2009,"1988",6
"1710",2009,"accept",6
"1711",2009,"accommodate",6
"1712",2009,"ad",6
"1713",2009,"aftereffect",6
"1714",2009,"ai",6
"1715",2009,"aid",6
"1716",2009,"amplitude",6
"1717",2009,"anagram",6
"1718",2009,"anxiety",6
"1719",2009,"appropriately",6
"1720",2009,"approximation",6
"1721",2009,"assertion",6
"1722",2009,"assimilation",6
"1723",2009,"asymmetry",6
"1724",2009,"autonomous",6
"1725",2009,"aware",6
"1726",2009,"basketball",6
"1727",2009,"between",6
"1728",2009,"bilateral",6
"1729",2009,"bind",6
"1730",2009,"binding",6
"1731",2009,"black",6
"1732",2009,"both",6
"1733",2009,"building",6
"1734",2009,"business",6
"1735",2009,"calculation",6
"1736",2009,"car",6
"1737",2009,"caregiver",6
"1738",2009,"closer",6
"1739",2009,"compound",6
"1740",2009,"concepts",6
"1741",2009,"configural",6
"1742",2009,"confusion",6
"1743",2009,"connection",6
"1744",2009,"consensus",6
"1745",2009,"considerable",6
"1746",2009,"consolidation",6
"1747",2009,"continuum",6
"1748",2009,"convey",6
"1749",2009,"correspondence",6
"1750",2009,"creativity",6
"1751",2009,"critically",6
"1752",2009,"ctml",6
"1753",2009,"cto",6
"1754",2009,"deaf",6
"1755",2009,"decay",6
"1756",2009,"decomposition",6
"1757",2009,"demonstrat",6
"1758",2009,"descriptive",6
"1759",2009,"discriminat",6
"1760",2009,"dispute",6
"1761",2009,"dissonance",6
"1762",2009,"drm",6
"1763",2009,"dsp",6
"1764",2009,"dynamically",6
"1765",2009,"effectively",6
"1766",2009,"either",6
"1767",2009,"elicitation",6
"1768",2009,"emphasize",6
"1769",2009,"equation",6
"1770",2009,"establishment",6
"1771",2009,"ethical",6
"1772",2009,"evident",6
"1773",2009,"experienced",6
"1774",2009,"exploratory",6
"1775",2009,"fictive",6
"1776",2009,"fish",6
"1777",2009,"fix",6
"1778",2009,"for",6
"1779",2009,"forget",6
"1780",2009,"formalize",6
"1781",2009,"formally",6
"1782",2009,"fs",6
"1783",2009,"generating",6
"1784",2009,"glam",6
"1785",2009,"greek",6
"1786",2009,"grouping",6
"1787",2009,"guess",6
"1788",2009,"handwrit",6
"1789",2009,"happy",6
"1790",2009,"history",6
"1791",2009,"hoc",6
"1792",2009,"holism",6
"1793",2009,"iconic",6
"1794",2009,"ii",6
"1795",2009,"inclusion",6
"1796",2009,"incompatible",6
"1797",2009,"incorrect",6
"1798",2009,"incremental",6
"1799",2009,"incubation",6
"1800",2009,"indicator",6
"1801",2009,"intentionally",6
"1802",2009,"interlocutor",6
"1803",2009,"involvement",6
"1804",2009,"involves",6
"1805",2009,"jol",6
"1806",2009,"judgement",6
"1807",2009,"laboratory",6
"1808",2009,"lda",6
"1809",2009,"literal",6
"1810",2009,"mainly",6
"1811",2009,"maximum",6
"1812",2009,"mccain",6
"1813",2009,"media",6
"1814",2009,"memorie",6
"1815",2009,"metacognitive",6
"1816",2009,"mlat",6
"1817",2009,"modelling",6
"1818",2009,"modified",6
"1819",2009,"modulation",6
"1820",2009,"morning",6
"1821",2009,"mtbi",6
"1822",2009,"musician",6
"1823",2009,"mutually",6
"1824",2009,"navigation",6
"1825",2009,"negation",6
"1826",2009,"neuron",6
"1827",2009,"none",6
"1828",2009,"nonlinear",6
"1829",2009,"notice",6
"1830",2009,"obama",6
"1831",2009,"obligatory",6
"1832",2009,"occipital",6
"1833",2009,"oppose",6
"1834",2009,"outline",6
"1835",2009,"over",6
"1836",2009,"page",6
"1837",2009,"parental",6
"1838",2009,"pass",6
"1839",2009,"pedagogical",6
"1840",2009,"pen",6
"1841",2009,"percept",6
"1842",2009,"phenomenal",6
"1843",2009,"physiological",6
"1844",2009,"plane",6
"1845",2009,"plausibility",6
"1846",2009,"posit",6
"1847",2009,"program",6
"1848",2009,"progress",6
"1849",2009,"pronunciation",6
"1850",2009,"put",6
"1851",2009,"qualitatively",6
